ID,Obscure ID,Entity,Type,Account Subdomain,dashboard_url
16838,l8yJ55KZ,NanostarVC GP,General Partnership,nanostarvc,https://nanostarvc.decilehub.com/firm_admin/entities/l8yJ55KZ/dashboard
16837,g8bwd7Kx,NanostarVC Management Company,Management Company,nanostarvc,https://nanostarvc.decilehub.com/firm_admin/entities/g8bwd7Kx/dashboard
16836,3N93P78J,Think Forward VC Fund,Fund,thinkfowardvc,https://thinkfowardvc.decilehub.com/firm_admin/entities/3N93P78J/dashboard
16835,Wnw0EA84,Think Forward VC GP,General Partnership,thinkfowardvc,https://thinkfowardvc.decilehub.com/firm_admin/entities/Wnw0EA84/dashboard
16834,9KJ4LynZ,Think Forward VC Management Company,Management Company,thinkfowardvc,https://thinkfowardvc.decilehub.com/firm_admin/entities/9KJ4LynZ/dashboard
16833,6N0QpAny,Kuma Capital Fund,Fund,kumacapital,https://kumacapital.decilehub.com/firm_admin/entities/6N0QpAny/dashboard
16832,6NQaZANr,Kuma Capital GP,General Partnership,kumacapital,https://kumacapital.decilehub.com/firm_admin/entities/6NQaZANr/dashboard
16831,gNrLjd81,Kuma Capital Management Company,Management Company,kumacapital,https://kumacapital.decilehub.com/firm_admin/entities/gNrLjd81/dashboard
16800,7Naw1z8D,Execom Start Fund Fund,Fund,execom,https://execom.decilehub.com/firm_admin/entities/7Naw1z8D/dashboard
16799,J8P9a7KA,Execom Start Fund GP,General Partnership,execom,https://execom.decilehub.com/firm_admin/entities/J8P9a7KA/dashboard
16798,BKVZv0K3,Execom Start Fund Management Company,Management Company,execom,https://execom.decilehub.com/firm_admin/entities/BKVZv0K3/dashboard
16767,9nGlgb8m,Zayra Fund,Fund,zayrs,https://zayrs.decilehub.com/firm_admin/entities/9nGlgb8m/dashboard
16766,0ndwg9NA,Zayra GP,General Partnership,zayrs,https://zayrs.decilehub.com/firm_admin/entities/0ndwg9NA/dashboard
16765,p8BQ5rnk,Zayra Management Company,Management Company,zayrs,https://zayrs.decilehub.com/firm_admin/entities/p8BQ5rnk/dashboard
16734,9KJ46RnZ,Continuum Fund,Fund,continuum,https://continuum.decilehub.com/firm_admin/entities/9KJ46RnZ/dashboard
16733,6N0QDany,Continuum GP,General Partnership,continuum,https://continuum.decilehub.com/firm_admin/entities/6N0QDany/dashboard
16732,6NQa3QNr,Continuum Management Company,Management Company,continuum,https://continuum.decilehub.com/firm_admin/entities/6NQa3QNr/dashboard
16704,GNM9mVN1,Nanostar Ventures Fund,Fund,nanostar,https://nanostar.decilehub.com/firm_admin/entities/GNM9mVN1/dashboard
16703,zKqEVVK5,Nanostar Ventures GP,General Partnership,nanostar,https://nanostar.decilehub.com/firm_admin/entities/zKqEVVK5/dashboard
16702,LnpyWa84,Nanostar Ventures Management Company,Management Company,nanostar,https://nanostar.decilehub.com/firm_admin/entities/LnpyWa84/dashboard
16701,RnewR2Kq,"2139 Ventures, a Series of Decile Start Fund, LP",Fund,2139ventures,https://2139ventures.decilehub.com/firm_admin/entities/RnewR2Kq/dashboard
16671,3nO9ygK6,September Ventures Fund,Fund,september,https://september.decilehub.com/firm_admin/entities/3nO9ygK6/dashboard
16670,bnl3dxNa,September Ventures GP,General Partnership,september,https://september.decilehub.com/firm_admin/entities/bnl3dxNa/dashboard
16669,kKkyBmnj,September Ventures Management Company,Management Company,september,https://september.decilehub.com/firm_admin/entities/kKkyBmnj/dashboard
16668,3nzJVEnm,"Mojo Ventures Fund I, LP",Fund,mojo,https://mojo.decilehub.com/firm_admin/entities/3nzJVEnm/dashboard
16667,9nGlyD8m,"Mojo Ventures GP I, LLC",General Partnership,mojo,https://mojo.decilehub.com/firm_admin/entities/9nGlyD8m/dashboard
16666,0ndw3ENA,"Mojo Ventures, LLC",Management Company,mojo,https://mojo.decilehub.com/firm_admin/entities/0ndw3ENA/dashboard
16602,LnpyZQ84,Overpowered Capital Fund,Fund,overpower,https://overpower.decilehub.com/firm_admin/entities/LnpyZQ84/dashboard
16601,Rnew2eKq,Overpowered Capital GP,General Partnership,overpower,https://overpower.decilehub.com/firm_admin/entities/Rnew2eKq/dashboard
16600,7Naw5v8D,Overpowered Capital Management Company,Management Company,overpower,https://overpower.decilehub.com/firm_admin/entities/7Naw5v8D/dashboard
16569,kKky0anj,F5 Fund,Fund,f5tech,https://f5tech.decilehub.com/firm_admin/entities/kKky0anj/dashboard
16568,3nzJRRnm,F5 GP,General Partnership,f5tech,https://f5tech.decilehub.com/firm_admin/entities/3nzJRRnm/dashboard
16567,9nGlvp8m,F5 Management Company,Management Company,f5tech,https://f5tech.decilehub.com/firm_admin/entities/9nGlvp8m/dashboard
16536,3N93Yg8J,EMG.Vc Fund,Fund,emgvc,https://emgvc.decilehub.com/firm_admin/entities/3N93Yg8J/dashboard
16535,Wnw0Md84,EMG.Vc GP,General Partnership,emgvc,https://emgvc.decilehub.com/firm_admin/entities/Wnw0Md84/dashboard
16534,9KJ4ZBnZ,EMG.Vc Management Company,Management Company,emgvc,https://emgvc.decilehub.com/firm_admin/entities/9KJ4ZBnZ/dashboard
16503,zKqEB4K5,Felpel Ventures Fund,Fund,felpelventures,https://felpelventures.decilehub.com/firm_admin/entities/zKqEB4K5/dashboard
16502,Lnpyg784,Felpel Ventures GP,General Partnership,felpelventures,https://felpelventures.decilehub.com/firm_admin/entities/Lnpyg784/dashboard
16501,RnewDOKq,Felpel Ventures Management Company,Management Company,felpelventures,https://felpelventures.decilehub.com/firm_admin/entities/RnewDOKq/dashboard
16470,bnl3YQNa,Sigmoid Ventures Fund,Fund,sigmoid,https://sigmoid.decilehub.com/firm_admin/entities/bnl3YQNa/dashboard
16469,kKkyY6nj,Sigmoid Ventures GP,General Partnership,sigmoid,https://sigmoid.decilehub.com/firm_admin/entities/kKkyY6nj/dashboard
16468,3nzJYGnm,Sigmoid Ventures Management Company,Management Company,sigmoid,https://sigmoid.decilehub.com/firm_admin/entities/3nzJYGnm/dashboard
16437,g8bw4AKx,Evoleen Invest AG Fund,Fund,swissvc,https://swissvc.decilehub.com/firm_admin/entities/g8bw4AKx/dashboard
16436,3N93dA8J,Evoleen Invest AG GP,General Partnership,swissvc,https://swissvc.decilehub.com/firm_admin/entities/3N93dA8J/dashboard
16435,Wnw0gM84,Evoleen Invest AG Management Company,Management Company,swissvc,https://swissvc.decilehub.com/firm_admin/entities/Wnw0gM84/dashboard
16404,GNM94MN1,Spritely Ventures Fund,Fund,spritely,https://spritely.decilehub.com/firm_admin/entities/GNM94MN1/dashboard
16403,zKqEGAK5,Spritely Ventures GP,General Partnership,spritely,https://spritely.decilehub.com/firm_admin/entities/zKqEGAK5/dashboard
16402,LnpyBk84,Spritely Ventures Management Company,Management Company,spritely,https://spritely.decilehub.com/firm_admin/entities/LnpyBk84/dashboard
16347,zKqEdBK5,Senzu Ventures Fund,Fund,withsenzu,https://withsenzu.decilehub.com/firm_admin/entities/zKqEdBK5/dashboard
16346,LnpydR84,Senzu Ventures GP,General Partnership,withsenzu,https://withsenzu.decilehub.com/firm_admin/entities/LnpydR84/dashboard
16345,RnewdpKq,Senzu Ventures Management Company,Management Company,withsenzu,https://withsenzu.decilehub.com/firm_admin/entities/RnewdpKq/dashboard
16344,7NawkW8D,Auxin Capital Fund,Fund,auxinc,https://auxinc.decilehub.com/firm_admin/entities/7NawkW8D/dashboard
16343,WnWvQQNE,Auxin Capital GP,General Partnership,auxinc,https://auxinc.decilehub.com/firm_admin/entities/WnWvQQNE/dashboard
16342,9KRek38p,Auxin Capital Management Company,Management Company,auxinc,https://auxinc.decilehub.com/firm_admin/entities/9KRek38p/dashboard
16341,OnYzkB8V,Airan Capital Fund,Fund,airancapital,https://airancapital.decilehub.com/firm_admin/entities/OnYzkB8V/dashboard
16340,EK4OjZ84,Airan Capital GP,General Partnership,airancapital,https://airancapital.decilehub.com/firm_admin/entities/EK4OjZ84/dashboard
16339,08xLBq8W,Airan Capital Management Company,Management Company,airancapital,https://airancapital.decilehub.com/firm_admin/entities/08xLBq8W/dashboard
16338,l8yJBwKZ,WowMii Ventures Fund 1,Fund,wowmii,https://wowmii.decilehub.com/firm_admin/entities/l8yJBwKZ/dashboard
16337,g8bw95Kx,WowMii Ventures GP,General Partnership,wowmii,https://wowmii.decilehub.com/firm_admin/entities/g8bw95Kx/dashboard
16336,3N93Ep8J,WowMii Ventures Management Company,Management Company,wowmii,https://wowmii.decilehub.com/firm_admin/entities/3N93Ep8J/dashboard
16311,J8P9owKA,Sarrapy Ventures Fund,Fund,sarrapy,https://sarrapy.decilehub.com/firm_admin/entities/J8P9owKA/dashboard
16310,BKVZyVK3,Sarrapy Ventures GP,General Partnership,sarrapy,https://sarrapy.decilehub.com/firm_admin/entities/BKVZyVK3/dashboard
16309,oNDVa18R,Sarrapy Ventures Management Company,Management Company,sarrapy,https://sarrapy.decilehub.com/firm_admin/entities/oNDVa18R/dashboard
16272,PKLb5qn2,Third Act Ventures Fund,Fund,agetech,https://agetech.decilehub.com/firm_admin/entities/PKLb5qn2/dashboard
16271,3nO9B1K6,Third Act Ventures GP,General Partnership,agetech,https://agetech.decilehub.com/firm_admin/entities/3nO9B1K6/dashboard
16270,bnl3XBNa,Third Act Ventures Management Company,Management Company,agetech,https://agetech.decilehub.com/firm_admin/entities/bnl3XBNa/dashboard
16239,08xLlX8W,Scale Medicine Fund,Fund,scalemedicine,https://scalemedicine.decilehub.com/firm_admin/entities/08xLlX8W/dashboard
16238,l8yJr4KZ,Scale Medicine GP,General Partnership,scalemedicine,https://scalemedicine.decilehub.com/firm_admin/entities/l8yJr4KZ/dashboard
16237,g8bwLrKx,Scale Medicine Management Company,Management Company,scalemedicine,https://scalemedicine.decilehub.com/firm_admin/entities/g8bwLrKx/dashboard
16206,yKvE6z8x,Dawa Ventures Fund,Fund,dawa,https://dawa.decilehub.com/firm_admin/entities/yKvE6z8x/dashboard
16205,L8Zzg58O,Dawa Ventures GP,General Partnership,dawa,https://dawa.decilehub.com/firm_admin/entities/L8Zzg58O/dashboard
16204,GNM92LN1,Dawa Ventures Management Company,Management Company,dawa,https://dawa.decilehub.com/firm_admin/entities/GNM92LN1/dashboard
16173,GNX6Jv8g,Opulentia Ventures Fund,Fund,opulentia,https://opulentia.decilehub.com/firm_admin/entities/GNX6Jv8g/dashboard
16172,PKLbMPn2,Opulentia Ventures GP,General Partnership,opulentia,https://opulentia.decilehub.com/firm_admin/entities/PKLbMPn2/dashboard
16171,3nO96VK6,Opulentia Ventures Management Company,Management Company,opulentia,https://opulentia.decilehub.com/firm_admin/entities/3nO96VK6/dashboard
16140,EK4OD584,HI Ventures Fund,Fund,ctventureslp,https://ctventureslp.decilehub.com/firm_admin/entities/EK4OD584/dashboard
16139,08xLzG8W,HI Ventures GP,General Partnership,ctventureslp,https://ctventureslp.decilehub.com/firm_admin/entities/08xLzG8W/dashboard
16138,l8yJwaKZ,HI Ventures Management Company,Management Company,ctventureslp,https://ctventureslp.decilehub.com/firm_admin/entities/l8yJwaKZ/dashboard
16113,2nEO5mKZ,Beauchamp Partners Fund,Fund,beauchamp,https://beauchamp.decilehub.com/firm_admin/entities/2nEO5mKZ/dashboard
16112,w8o5g5Nq,Beauchamp Partners GP,General Partnership,beauchamp,https://beauchamp.decilehub.com/firm_admin/entities/w8o5g5Nq/dashboard
16111,J8P9R3KA,Beauchamp Partners Management Company,Management Company,beauchamp,https://beauchamp.decilehub.com/firm_admin/entities/J8P9R3KA/dashboard
16110,BKVZepK3,ALX Ventures Fund,Fund,alxventures,https://alxventures.decilehub.com/firm_admin/entities/BKVZepK3/dashboard
16109,oNDVJg8R,ALX Ventures GP,General Partnership,alxventures,https://alxventures.decilehub.com/firm_admin/entities/oNDVJg8R/dashboard
16108,mnjRbQnL,ALX Ventures Management Company,Management Company,alxventures,https://alxventures.decilehub.com/firm_admin/entities/mnjRbQnL/dashboard
16107,WN6YPzK3,Damascene Labs Fund,Fund,damascenelabs,https://damascenelabs.decilehub.com/firm_admin/entities/WN6YPzK3/dashboard
16106,yKvEz48x,Damascene Labs GP,General Partnership,damascenelabs,https://damascenelabs.decilehub.com/firm_admin/entities/yKvEz48x/dashboard
16105,L8ZzZ78O,Damascene Labs Management Company,Management Company,damascenelabs,https://damascenelabs.decilehub.com/firm_admin/entities/L8ZzZ78O/dashboard
16046,LnpyOv84,"Geek Ventures Poolday SPV, a series of Decile SPV LLC",Fund,geek,https://geek.decilehub.com/firm_admin/entities/LnpyOv84/dashboard
16045,RnewVBKq,SPV Test,Fund,teamignite,https://teamignite.decilehub.com/firm_admin/entities/RnewVBKq/dashboard
16044,7Nawvp8D,MSGS-Fund,Fund,msglobal,https://msglobal.decilehub.com/firm_admin/entities/7Nawvp8D/dashboard
16043,WnWvRmNE,MS Global Services GP,General Partnership,msglobal,https://msglobal.decilehub.com/firm_admin/entities/WnWvRmNE/dashboard
16042,9KReAy8p,MS Global Services Management Company,Management Company,msglobal,https://msglobal.decilehub.com/firm_admin/entities/9KReAy8p/dashboard
16041,OnYz968V,GlobalOS Fund,Fund,globalos,https://globalos.decilehub.com/firm_admin/entities/OnYz968V/dashboard
16040,EK4O4P84,GlobalOS GP,General Partnership,globalos,https://globalos.decilehub.com/firm_admin/entities/EK4O4P84/dashboard
16039,08xLwZ8W,GlobalOS Management Company,Management Company,globalos,https://globalos.decilehub.com/firm_admin/entities/08xLwZ8W/dashboard
16015,3K5OygnQ,Muruntö Lab Fund,Fund,murunto,https://murunto.decilehub.com/firm_admin/entities/3K5OygnQ/dashboard
16014,2N3J7dKy,Muruntö Lab GP,General Partnership,murunto,https://murunto.decilehub.com/firm_admin/entities/2N3J7dKy/dashboard
16013,2nEO9WKZ,Muruntö Lab Management Company,Management Company,murunto,https://murunto.decilehub.com/firm_admin/entities/2nEO9WKZ/dashboard
16011,J8P9QBKA,Aya Capital Fund,Fund,aya,https://aya.decilehub.com/firm_admin/entities/J8P9QBKA/dashboard
16010,BKVZqYK3,Aya Capital GP,General Partnership,aya,https://aya.decilehub.com/firm_admin/entities/BKVZqYK3/dashboard
16009,oNDVEL8R,Aya Capital Management Company,Management Company,aya,https://aya.decilehub.com/firm_admin/entities/oNDVEL8R/dashboard
16008,mnjRe0nL,Luminate Fund,Fund,sujatharamanujan,https://sujatharamanujan.decilehub.com/firm_admin/entities/mnjRe0nL/dashboard
16007,WN6YBOK3,Luminate GP,General Partnership,sujatharamanujan,https://sujatharamanujan.decilehub.com/firm_admin/entities/WN6YBOK3/dashboard
16006,yKvEpr8x,Luminate Management Company,Management Company,sujatharamanujan,https://sujatharamanujan.decilehub.com/firm_admin/entities/yKvEpr8x/dashboard
15975,gNrLDv81,Beta BEAT Fund,Fund,betacapital,https://betacapital.decilehub.com/firm_admin/entities/gNrLDv81/dashboard
15974,y8mEM58W,Beta Capital GP,General Partnership,betacapital,https://betacapital.decilehub.com/firm_admin/entities/y8mEM58W/dashboard
15973,GNX6Z78g,Beta Capital Management Company,Management Company,betacapital,https://betacapital.decilehub.com/firm_admin/entities/GNX6Z78g/dashboard
15945,RnewA9Kq,Alpha X Fund,Fund,alphax,https://alphax.decilehub.com/firm_admin/entities/RnewA9Kq/dashboard
15944,7NawAX8D,Alpha X GP,General Partnership,alphax,https://alphax.decilehub.com/firm_admin/entities/7NawAX8D/dashboard
15943,WnWv9JNE,Alpha X Management Company,Management Company,alphax,https://alphax.decilehub.com/firm_admin/entities/WnWv9JNE/dashboard
15942,9KRe6R8p,"AquaTerra Capital, a Series of Decile Start Fund, LP",Fund,aquaterra,https://aquaterra.decilehub.com/firm_admin/entities/9KRe6R8p/dashboard
15909,oNDVlP8R,"Lucinda Capital, a Series of Decile Start Fund, LP",Fund,lucindacapital,https://lucindacapital.decilehub.com/firm_admin/entities/oNDVlP8R/dashboard
15876,6NQaajNr,MrBeast SPV,Fund,geek,https://geek.decilehub.com/firm_admin/entities/6NQaajNr/dashboard
15843,WnWvv1NE,Capitol Stack Fund,Fund,capitolstack,https://capitolstack.decilehub.com/firm_admin/entities/WnWvv1NE/dashboard
15842,9KRee28p,Capitol Stack GP,General Partnership,capitolstack,https://capitolstack.decilehub.com/firm_admin/entities/9KRee28p/dashboard
15841,OnYzzj8V,Capitol Stack Management Company,Management Company,capitolstack,https://capitolstack.decilehub.com/firm_admin/entities/OnYzzj8V/dashboard
15816,1NAJWxnX,Lubinor Fund,Fund,lubinor,https://lubinor.decilehub.com/firm_admin/entities/1NAJWxnX/dashboard
15815,3K5O4DnQ,Lubinor GP,General Partnership,lubinor,https://lubinor.decilehub.com/firm_admin/entities/3K5O4DnQ/dashboard
15814,2N3JbeKy,Lubinor Management Company,Management Company,lubinor,https://lubinor.decilehub.com/firm_admin/entities/2N3JbeKy/dashboard
15813,2nEOZjKZ,"Radiologue Ventures, a Series of Decile Start Fund, LP",Fund,radiologuevc,https://radiologuevc.decilehub.com/firm_admin/entities/2nEOZjKZ/dashboard
15810,BKVZxeK3,Elia Ventures Fund,Fund,eliaventures,https://eliaventures.decilehub.com/firm_admin/entities/BKVZxeK3/dashboard
15809,oNDVMX8R,Elia Ventures GP,General Partnership,eliaventures,https://eliaventures.decilehub.com/firm_admin/entities/oNDVMX8R/dashboard
15808,mnjRmOnL,Elia Ventures Management Company,Management Company,eliaventures,https://eliaventures.decilehub.com/firm_admin/entities/mnjRmOnL/dashboard
15744,7NawEz8D,Tech Ranch Fund,Fund,techranch,https://techranch.decilehub.com/firm_admin/entities/7NawEz8D/dashboard
15743,WnWvXkNE,Tech Ranch GP,General Partnership,techranch,https://techranch.decilehub.com/firm_admin/entities/WnWvXkNE/dashboard
15742,9KReJX8p,Tech Ranch Management Company,Management Company,techranch,https://techranch.decilehub.com/firm_admin/entities/9KReJX8p/dashboard
15681,g8bwXLKx,Samba Rock Ventures Fund,Fund,sambarock,https://sambarock.decilehub.com/firm_admin/entities/g8bwXLKx/dashboard
15680,3N93QV8J,Samba Rock Ventures GP,General Partnership,sambarock,https://sambarock.decilehub.com/firm_admin/entities/3N93QV8J/dashboard
15679,Wnw0Pp84,Samba Rock Ventures Management Company,Management Company,sambarock,https://sambarock.decilehub.com/firm_admin/entities/Wnw0Pp84/dashboard
15678,9KJ4QRnZ,Alera Ventures Fund,Fund,alera,https://alera.decilehub.com/firm_admin/entities/9KJ4QRnZ/dashboard
15677,6N0Q9any,Alera Ventures GP,General Partnership,alera,https://alera.decilehub.com/firm_admin/entities/6N0Q9any/dashboard
15676,6NQaOQNr,Alera Ventures Management Company,Management Company,alera,https://alera.decilehub.com/firm_admin/entities/6NQaOQNr/dashboard
15648,GNM96VN1,bme. capital Fund,Fund,bme,https://bme.decilehub.com/firm_admin/entities/GNM96VN1/dashboard
15647,zKqE4VK5,bme. capital GP,General Partnership,bme,https://bme.decilehub.com/firm_admin/entities/zKqE4VK5/dashboard
15646,LnpyAa84,bme. capital Management Company,Management Company,bme,https://bme.decilehub.com/firm_admin/entities/LnpyAa84/dashboard
15645,RnewP2Kq,Marketstreet Ventures Fund,Fund,msv,https://msv.decilehub.com/firm_admin/entities/RnewP2Kq/dashboard
15644,7Nawr08D,Marketstreet Ventures GP,General Partnership,msv,https://msv.decilehub.com/firm_admin/entities/7Nawr08D/dashboard
15643,WnWv17NE,Marketstreet Ventures Management Company,Management Company,msv,https://msv.decilehub.com/firm_admin/entities/WnWv17NE/dashboard
15618,PN7OklN0,IA Global Ventures Fund,Fund,iaglobalvc,https://iaglobalvc.decilehub.com/firm_admin/entities/PN7OklN0/dashboard
15617,zn1xGmNo,IA Global Ventures GP,General Partnership,iaglobalvc,https://iaglobalvc.decilehub.com/firm_admin/entities/zn1xGmNo/dashboard
15616,1NAJPOnX,IA Global Ventures Management Company,Management Company,iaglobalvc,https://iaglobalvc.decilehub.com/firm_admin/entities/1NAJPOnX/dashboard
15615,3K5OR0nQ,"Bouken Ventures, a Series of Decile Start Fund, LP",Fund,boukencapital,https://boukencapital.decilehub.com/firm_admin/entities/3K5OR0nQ/dashboard
15612,w8o5rpNq,Mazal Capital Fund,Fund,mazalcapital,https://mazalcapital.decilehub.com/firm_admin/entities/w8o5rpNq/dashboard
15611,J8P9J7KA,Mazal Capital GP,General Partnership,mazalcapital,https://mazalcapital.decilehub.com/firm_admin/entities/J8P9J7KA/dashboard
